SSP,Decade,Technology,Day,Hour,Sign,Balance,PrimaryType,Primary,OPEX,CO2,CO2_tax
ssp126,2030s,E_boiler,14,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,1,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,2,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,3,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,4,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,5,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,6,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,7,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,8,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,8,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,9,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,9,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,10,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,10,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,10,Cooling,-626.0676842511093,Elec,78.25846053138866,21.012396652677857,0.011738769079708299,0.6132634888380346
ssp126,2030s,E_boiler,14,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,11,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,11,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,11,Cooling,-927.4583418418042,Elec,115.93229273022553,31.127820598065554,0.01738984390953383,0.9084901725125826
ssp126,2030s,E_boiler,14,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,12,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,12,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,12,Cooling,-1037.5384544327462,Elec,129.69230680409328,34.822384376899045,0.01945384602061399,1.01631895140884
ssp126,2030s,E_boiler,14,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,13,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,13,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,13,Cooling,-1116.883640384658,Elec,139.61045504808226,37.485407180410085,0.020941568257212335,1.09404138747033
ssp126,2030s,E_boiler,14,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,14,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,14,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,14,Cooling,-1132.3473452638573,Elec,141.54341815798216,38.004407775418215,0.021231512723697322,1.1091888321366734
ssp126,2030s,E_boiler,14,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,15,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,15,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,15,Cooling,-1057.484781664025,Elec,132.18559770800312,35.49183298459884,0.019827839656200465,1.0358573408435081
ssp126,2030s,E_boiler,14,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,16,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,16,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,16,Cooling,-890.2410166345508,Elec,111.28012707931885,29.878714120797113,0.016692019061897826,0.8720340076665697
ssp126,2030s,E_boiler,14,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,17,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,17,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,17,Cooling,-641.3134554182252,Elec,80.16418192727815,21.524082847474183,0.012024627289091722,0.6281974569235391
ssp126,2030s,E_boiler,14,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,18,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,18,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,18,Cooling,-345.8773427088745,Elec,43.23466783860931,11.6085083146666,0.006485200175791396,0.33880353711819466
ssp126,2030s,E_boiler,14,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,19,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,14,19,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,19,Cooling,-81.66497985003662,Elec,10.208122481254577,2.740880886216854,0.0015312183721881865,0.07999478605676413
ssp126,2030s,E_boiler,14,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,20,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,21,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,22,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,14,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,14,23,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,14,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,14,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,0,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,1,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,2,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,3,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,4,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,5,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,6,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,7,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,8,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,9,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,10,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,11,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,12,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,13,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,14,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,11,14,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,14,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,15,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,11,15,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,15,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,16,Cooling,-700.533542983607,Elec,87.56669287295088,23.511657036387312,0.013135003930942631,0.6862063885825535
ssp126,2030s,NG_boiler,11,16,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,16,Cooling,-110.03143838480173,Elec,13.753929798100216,3.692930150789908,0.002063089469715032,0.10778110016402939
ssp126,2030s,E_boiler,11,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,17,Cooling,-628.0767382331687,Elec,78.50959227914609,21.079825526950728,0.011776438841871913,0.6152314541000901
ssp126,2030s,NG_boiler,11,17,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,17,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,18,Cooling,-377.3307797797461,Elec,47.16634747246826,12.664164296357729,0.007074952120870238,0.3696136955711161
ssp126,2030s,NG_boiler,11,18,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,18,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,19,Cooling,-167.22734401399066,Elec,20.903418001748832,5.612567733469562,0.0031355127002623247,0.16380724800036892
ssp126,2030s,NG_boiler,11,19,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,19,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,20,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,21,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,22,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,E_boiler,11,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,GSHP,11,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,NG_boiler,11,23,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp126,2030s,ASHP,11,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
